emotion_clause,cause_candidate,pairs_len,correctness
小鹏的心里满含酸楚,缩在单衣单裤里的陈小鹏身边无一亲人,"9,17",false
小鹏的心里满含酸楚,也没朋友,"9,4",false
小鹏的心里满含酸楚,看着前来接孩子出去的其他父母,"9,14",true
小鹏的心里满含酸楚,身上一分钱都没有了,"9,9",false
小鹏的心里满含酸楚,他小声说,"9,4",false
王女士激动地看着腼腆的小沐阳,就在王女士像无头苍蝇一样四处寻找时,"14,17",false
王女士激动地看着腼腆的小沐阳,夏爸爸带着女儿和民警一起来到了王女士的店铺,"14,21",false
王女士激动地看着腼腆的小沐阳,为了核实情况,"14,6",false
王女士激动地看着腼腆的小沐阳,民警将两家人带到了派出所,"14,12",false
王女士激动地看着腼腆的小沐阳,经民警清点,"14,5",false
王女士激动地看着腼腆的小沐阳,挎包内的现金有30沓,"14,10",false
王女士激动地看着腼腆的小沐阳,每沓一万元,"14,5",false
王女士激动地看着腼腆的小沐阳,共30万元,"14,5",false
王女士激动地看着腼腆的小沐阳,此外,"14,2",false
王女士激动地看着腼腆的小沐阳,挎包内层还找到了2张取款凭条,"14,14",false
王女士激动地看着腼腆的小沐阳,户名正是王女士,"14,7",false
王女士激动地看着腼腆的小沐阳,谢谢你,"14,3",false
王女士激动地看着腼腆的小沐阳,好孩子,"14,3",false
王女士激动地看着腼腆的小沐阳,拿回丢失的钱,"14,6",true
王女士激动地看着腼腆的小沐阳,短短半小时,"14,5",false
王女士激动地看着腼腆的小沐阳,她的心情经历从云端跌到了谷底,"14,14",false
王女士激动地看着腼腆的小沐阳,此刻又飞回了云端,"14,8",false
王女士激动地看着腼腆的小沐阳,就像坐过山车一样,"14,8",false
确实令人感动,从7岁开始,"6,5",false
确实令人感动,尽心照顾一位远征军遗孀,"6,11",false
确实令人感动,一幌15年多,"6,6",false
确实令人感动,常人难以想象,"6,6",false
确实令人感动,肖霞是怎么做到的,"6,8",false
确实令人感动,2013年春节前夕,"6,9",false
确实令人感动,记者来到偏僻的新宁县回龙寺镇增桥村采访,"6,19",false
确实令人感动,这里的人一说起肖霞,"6,9",false
确实令人感动,就竖起大拇指说,"6,7",false
确实令人感动,细佗肖霞的乳名是个好妹子,"6,12",false
确实令人感动,一细佗是我看着长大的,"6,10",false
确实令人感动,她对蒋冬姣的那份孝顺,"6,10",true
确实令人感动,增桥村村主任李中杰给我们讲述了肖霞与蒋冬姣的事,"6,23",false
肖霞哭叫着外公,二肖霞7岁那年,"7,7",false
肖霞哭叫着外公,如亲外公样的肖盛林不幸病逝世,"7,14",true
肖霞哭叫着外公,送葬那日,"7,4",false
肖霞哭叫着外公,我要外公啊,"7,5",false
肖霞哭叫着外公,那伤感凄楚的哭喊,"7,8",false
肖霞哭叫着外公,让一村人动容,"7,6",false
肖霞哭叫着外公,从此,"7,2",false
肖霞哭叫着外公,蒋冬姣外婆成了孤苦伶仃的寡妇,"7,14",false
肖霞哭叫着外公,而懂事的肖霞担负起了照顾老人的责任,"7,17",false
王广聚非常伤心,王广聚告诉陈正文,"7,8",false
王广聚非常伤心,35年来,"7,4",false
王广聚非常伤心,他时时刻刻都希望能再见到陈正文兄弟俩,"7,18",false
王广聚非常伤心,但他只知道陈正文和陈正水回到了山东滕州,"7,19",false
王广聚非常伤心,却不知道具体在哪,"7,8",false
王广聚非常伤心,直到前段时间,"7,6",false
王广聚非常伤心,他从一位老友处得知陈正水家在滕州西岗镇,"7,19",false
王广聚非常伤心,就专门从新疆赶了过来,"7,10",false
王广聚非常伤心,得知陈正水已去世,"7,8",true
王广聚非常伤心,他想多留点钱给陈正水的老伴,"7,13",false
王广聚非常伤心,但对方坚决不要,"7,7",false
王广聚非常伤心,最终王广聚留下了300元钱,"7,13",false
王广聚非常伤心,他能想着这件事,"7,7",false
王广聚非常伤心,我们就已经非常感动,"7,9",false
王广聚非常伤心,那50元钱已经不重要了,"7,11",false
王广聚非常伤心,陈正文说,"7,4",false
担心孩子被冻坏了,1991年的农历九月初八,"8,12",false
担心孩子被冻坏了,天上飘着秋雨,"8,6",false
担心孩子被冻坏了,尹素兰像往常一样去赶集,"8,11",false
担心孩子被冻坏了,路上她看见很多乡亲围在一起,"8,13",false
担心孩子被冻坏了,尹素兰走近一看,"8,7",false
担心孩子被冻坏了,地上躺着的是一个刚出生不久的女婴,"8,16",false
担心孩子被冻坏了,女婴在一件破棉袄里裹着,"8,11",false
担心孩子被冻坏了,上面遮了一把破伞,"8,8",false
担心孩子被冻坏了,她把孩子抱在怀里就回了家,"8,12",false
担心孩子被冻坏了,寻思着等村里有人想收养到时候就送人,"8,17",false
担心孩子被冻坏了,可是几个月过去了,"8,8",false
担心孩子被冻坏了,并没有人要来领养这个女孩,"8,12",false
担心孩子被冻坏了,尹素兰自己家里子女也多,"8,11",false
担心孩子被冻坏了,条件很困难,"8,5",false
担心孩子被冻坏了,但还是决定把孩子养起来了,"8,12",false
担心孩子被冻坏了,并取名李楠楠,"8,6",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,在所有乘客的护送下,"26,9",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,大客车开到最近的玉林市第二人民医院后,"26,18",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,韦立忠被诊断为脑疝脑出血,"26,12",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,当晚又紧急转送到梧州市人民医院,"26,15",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,1月15日晚,"26,6",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,韦立忠经抢救无效去世,"26,10",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,年仅44岁,"26,5",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,他是我们公司多年来公认的好司机,"26,15",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,也深受乘客的认可,"26,8",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,昨天,"26,2",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,龙运发公司二分公司经理赖东文接受记者采访时,"26,21",false
一直是车队乘客公认的好司机韦立忠的殉职让我们非常沉痛,声音还非常激动,"26,7",false
夫妇俩开始焦虑,张连华至今依然清晰地记得儿子离家出走的日子——1996年2月24日当时正是春节,"7,39",false
夫妇俩开始焦虑,外出一天半的儿子终于回到大冲,"7,14",false
夫妇俩开始焦虑,他没有和父母说去了哪里,"7,11",false
夫妇俩开始焦虑,随后,"7,2",false
夫妇俩开始焦虑,张勇又抽身离家,"7,7",false
夫妇俩开始焦虑,看着春节将尽,"7,6",false
夫妇俩开始焦虑,却依然不见张勇回家,"7,9",true
夫妇俩开始焦虑,他们召集几位好心老乡沿着107国道往福永松岗方向寻找,"7,26",false
夫妇俩开始焦虑,在张勇走失的第四天,"7,9",false
夫妇俩开始焦虑,张连华终于在福永找到了他,"7,12",false
夫妇俩开始焦虑,当时儿子蹲坐在路上的水井盖边沿上,"7,16",false
夫妇俩开始焦虑,他连续4天没吃喝,"7,8",false
夫妇俩开始焦虑,嘴唇裂了,"7,4",false
夫妇俩开始焦虑,脸色青白,"7,4",false
夫妇俩开始焦虑,我急忙买来苹果饮料给他吃,"7,12",false
夫妇俩开始焦虑,叫他跟我回家,"7,6",false
夫妇俩开始焦虑,但他不听我的话,"7,7",false
红清很感激,面对现在卖艺写作业时常常被围观的局面,"5,18",false
红清很感激,活泼的红清也不禁有些不好意思,"5,14",false
红清很感激,知道的人多了,"5,6",false
红清很感激,怕被认识的人看见,"5,8",false
红清很感激,红清说,"5,3",false
红清很感激,但当被问到会不会就此不好意思跟爸爸去乞讨了,"5,21",false
红清很感激,不会,"5,2",false
红清很感激,红清毫不犹豫地答道,"5,9",false
红清很感激,对于好心人的帮助,"5,8",true
红清很感激,也有着自己的心愿我会更加努力学习,"5,16",false
红清很感激,以后能赚多点钱,"5,7",false
红清很感激,让爸爸过上好日子,"5,8",false
红清很感激,不要这么辛苦了,"5,7",false
在柘城干活的农民工牛东志高兴地说,老板竟然买车专门送我们回家过年,"16,15",false
在柘城干活的农民工牛东志高兴地说,真是想不到,"16,5",false
在柘城干活的农民工牛东志高兴地说,他们老板花了70多万元,"16,11",false
在柘城干活的农民工牛东志高兴地说,买了5辆车,"16,5",false
在柘城干活的农民工牛东志高兴地说,专门接送农民工回家过年,"16,11",false
今年他们再也不用为春节回家买票的事担心了,老板竟然买车专门送我们回家过年,"20,15",false
今年他们再也不用为春节回家买票的事担心了,真是想不到,"20,5",false
今年他们再也不用为春节回家买票的事担心了,他们老板花了70多万元,"20,11",false
今年他们再也不用为春节回家买票的事担心了,买了5辆车,"20,5",false
今年他们再也不用为春节回家买票的事担心了,专门接送农民工回家过年,"20,11",false
李常娇害怕得哭了起来,一开始,"10,3",false
李常娇害怕得哭了起来,女老板只安排她给客人洗头打扫卫生之类的杂活,"10,21",false
李常娇害怕得哭了起来,可几天后,"10,4",false
李常娇害怕得哭了起来,李常娇发现这个发廊很不正常,"10,13",false
李常娇害怕得哭了起来,来的顾客都是一些男的,"10,10",false
李常娇害怕得哭了起来,且大部分不洗头不理发,"10,10",false
李常娇害怕得哭了起来,而是直接洗发妹带进包厢按摩,"10,13",false
李常娇害怕得哭了起来,没见过世面的李常娇,"10,9",false
李常娇害怕得哭了起来,不知道按摩是什么工作,"10,10",false
李常娇害怕得哭了起来,咨询其它洗发妹,"10,7",false
李常娇害怕得哭了起来,当得知所谓的按摩具体内容后,"10,13",true
李常娇害怕得哭了起来,叫嚷着要走,"10,5",false
李常娇害怕得哭了起来,此时,"10,2",false
李常娇害怕得哭了起来,女老板露出了真相面孔,"10,10",false
李常娇害怕得哭了起来,称自己付了5000元钱给河南男子,"10,16",false
李常娇害怕得哭了起来,想走没那么容易,"10,7",false
李常娇害怕得哭了起来,李常娇这才意识被骗了,"10,10",false
李常娇害怕得哭了起来,但为时已晚,"10,5",false
最开始唱歌被围观和驱赶时也委屈地哭了,刚开始的时候,"18,6",false
最开始唱歌被围观和驱赶时也委屈地哭了,左文会每天转换着场地,"18,10",false
最开始唱歌被围观和驱赶时也委屈地哭了,每次她都要找没有人看管的小广场或者一个小角落开始唱歌,"18,26",false
最开始唱歌被围观和驱赶时也委屈地哭了,但时不时还是会有城管人员驱赶,"18,14",false
最开始唱歌被围观和驱赶时也委屈地哭了,无奈,"18,2",false
最开始唱歌被围观和驱赶时也委屈地哭了,只有再换场地,"18,6",false
最开始唱歌被围观和驱赶时也委屈地哭了,这样不停地奔波,"18,7",false
最开始唱歌被围观和驱赶时也委屈地哭了,许多天过去了,"18,6",false
最开始唱歌被围观和驱赶时也委屈地哭了,终于,"18,2",false
最开始唱歌被围观和驱赶时也委屈地哭了,让左文找到了一个可以落脚唱歌的好地方,"18,18",false
最开始唱歌被围观和驱赶时也委屈地哭了,就是在新街口的一个无人看管的小广场,"18,17",false
最开始唱歌被围观和驱赶时也委屈地哭了,其实,"18,2",false
最开始唱歌被围观和驱赶时也委屈地哭了,她自己也承认以前自己是家里的大小姐,"18,17",false
最开始唱歌被围观和驱赶时也委屈地哭了,刚开始的时候还是挺不习惯的,"18,13",false
最开始唱歌被围观和驱赶时也委屈地哭了,以前都是在舞台上表演,"18,10",false
最开始唱歌被围观和驱赶时也委屈地哭了,现在这样有种向别人要饭的感觉,"18,14",false
最开始唱歌被围观和驱赶时也委屈地哭了,这让我很不自在,"18,7",false
左文说曾经挺羡慕那些街头艺人的,觉得他们好自,"15,6",true
左文说曾经挺羡慕那些街头艺人的,很佩服他们的胆量,"15,8",false
左文说曾经挺羡慕那些街头艺人的,其实自己本来还挺想加入他们的行列,"15,16",false
左文说曾经挺羡慕那些街头艺人的,但一直都没有勇气,"15,8",false
左文说曾经挺羡慕那些街头艺人的,这次这个事情一出,"15,8",false
左文说曾经挺羡慕那些街头艺人的,反倒还圆了我一个梦想了,"15,11",false
