emotion_clause,cause_candidate,conn,pairs_len,correctness,is_cause_conn
李某觉得十分委屈,二人继续争吵,但,"8,7",False,false
李某觉得十分委屈,情绪失控的李某再次用打火机点燃了床单一角,但,"8,21",False,false
李某觉得十分委屈,这次曹某没有及时制止,但,"8,11",False,false
李某觉得十分委屈,火势迅速增大,但,"8,7",False,false
李某觉得十分委屈,两人见状赶紧用枕头拍打,但,"8,12",False,false
李某觉得十分委屈,并用房间内的矿泉水扑救,但,"8,12",False,false
李某觉得十分委屈,但未能控制火势,但,"8,8",False,false
惊讶他才获释2天就又有毒品,警方调查,由,"13,5",False,true
惊讶他才获释2天就又有毒品,陈某31岁违反法令,因,"13,10",False,true
惊讶他才获释2天就又有毒品,9日凌晨开着逾期未还的租赁车南下找林姓女友,但,"13,22",False,false
惊讶他才获释2天就又有毒品,租赁公司循GPS追踪到台中太平区,当,"13,17",False,false
惊讶他才获释2天就又有毒品,立刻报警,就,"13,5",False,false
惊讶他才获释2天就又有毒品,当警察到场时,但,"13,7",False,false
惊讶他才获释2天就又有毒品,陈某正好要出门,而,"13,8",False,false
惊讶他才获释2天就又有毒品,一看到警察立刻丢弃身上的随身包,但,"13,16",False,false
惊讶他才获释2天就又有毒品,警察拦人起出111克安非他命22克海洛,因,"13,20",False,true
惊讶他才获释2天就又有毒品,且都已分装好,而,"13,7",False,false
惊讶他才获释2天就又有毒品,有贩卖意图,或,"13,6",False,false
惊讶他才获释2天就又有毒品,昨依法送办,但,"13,6",False,false
留给20岁的小娟无尽的悔恨和伤痛,小雪走了,当,"16,5",True,false
留给20岁的小娟无尽的悔恨和伤痛,小娟是潼南县古溪镇宝山村人,而,"16,14",False,false
留给20岁的小娟无尽的悔恨和伤痛,小雪去世后,当,"16,6",False,false
留给20岁的小娟无尽的悔恨和伤痛,她称愿意在自己的能力范围内就小雪的父母进行补偿,但,"16,24",False,false
留给20岁的小娟无尽的悔恨和伤痛,现在拿不出钱来,但,"16,8",False,false
留给20岁的小娟无尽的悔恨和伤痛,但可以用时间来弥补,而,"16,10",False,false
留给20岁的小娟无尽的悔恨和伤痛,如果她小雪的父母不嫌弃,但,"16,12",False,false
留给20岁的小娟无尽的悔恨和伤痛,我愿意当他们一辈子的女儿,但,"16,13",False,false
留给20岁的小娟无尽的悔恨和伤痛,而作为一个游走在两个女孩之间26岁的阿翔,因,"16,21",False,true
留给20岁的小娟无尽的悔恨和伤痛,事后也感到深深的自责和愧疚,但,"16,14",False,false
在这深山中徒手凿出一条6000级的台阶太让人震撼了,真正的爱情无关年龄差距,与,"25,12",False,false
在这深山中徒手凿出一条6000级的台阶太让人震撼了,也无关环境的好坏,但,"25,9",False,false
在这深山中徒手凿出一条6000级的台阶太让人震撼了,来自吉尔吉斯斯坦的大二留学生星星说,而,"25,18",False,false
在这深山中徒手凿出一条6000级的台阶太让人震撼了,这是第一次知道爱情天梯的事,但,"25,14",False,false
在这深山中徒手凿出一条6000级的台阶太让人震撼了,但是刘国江和徐朝清的事值得向全世界分享,但,"25,20",False,false
在这深山中徒手凿出一条6000级的台阶太让人震撼了,登山过程中一直很兴奋的星星说,而,"25,15",False,false
在这深山中徒手凿出一条6000级的台阶太让人震撼了,将会将这个事告诉给吉尔吉斯斯坦的朋友,但,"25,19",False,false
在这深山中徒手凿出一条6000级的台阶太让人震撼了,让他们知道在中国也有不亚于罗密欧和朱丽叶的经典爱情事,就,"25,27",False,false
怨恨转化成杀意,今年25岁的唐某将曾是自己亲姐夫的张某变成丈夫后,而,"7,25",False,false
怨恨转化成杀意,发现两人并不合适,却,"7,9",False,false
怨恨转化成杀意,为寻找情感慰藉,因,"7,8",False,true
怨恨转化成杀意,唐某在QQ上认识了24岁的谯某,而,"7,16",False,false
怨恨转化成杀意,两人迅速发展成情人,但,"7,10",False,false
怨恨转化成杀意,当唐某向张某提出离婚后被拒,但,"7,14",True,false
怨恨转化成杀意,4月,与,"7,3",False,false
怨恨转化成杀意,唐某和谯某一起捅伤张某并将其活埋,与,"7,17",False,false
她就觉得有些难堪毕竟字如其人,韩小姐说,但,"14,5",False,false
她就觉得有些难堪毕竟字如其人,不怪别人嘲笑她字体,就,"14,10",False,false
她就觉得有些难堪毕竟字如其人,大学之后不管是学习工作大多都是用电脑和手机打字,但,"14,24",False,false
她就觉得有些难堪毕竟字如其人,手写字确实越写越丑,但,"14,10",False,false
她就觉得有些难堪毕竟字如其人,一遇到要手写字的场合,但,"14,11",True,false
她就觉得有些难堪毕竟字如其人,有时候字体也会成为他人判断自己的标准,但,"14,19",False,false
她就觉得有些难堪毕竟字如其人,看到字写得好的人很羡慕,但,"14,12",False,false
但令人惊讶的是,2日晚上9点30分左右,而,"7,12",False,false
但令人惊讶的是,丽水龙泉市凤起路上演疯狂的一幕一名女子驾车撞向路人,而,"7,26",False,false
但令人惊讶的是,造成6人受伤,更,"7,7",False,false
但令人惊讶的是,多车受损,更,"7,5",False,false
但令人惊讶的是,这名女子并不是操作不当误将油门当刹车而是有意为之,而,"7,25",True,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,据目击者称,但,"22,6",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,事发当晚,而,"22,5",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,在一家甜品店附近,就,"22,9",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,一辆白色的比亚迪轿车突然发出一阵轰鸣声,而,"22,20",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,随后直接冲向人群,但,"22,9",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,将1名正在行走的男子撞飞后,更,"22,14",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,车子并没有停下来,但,"22,9",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,而是继续加速往前冲,因,"22,10",False,true
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,随后,但,"22,3",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,在将1名三轮车车夫和一排电动车撞翻后,就,"22,19",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,车子又撞上了1名年轻男子及他的母亲,而,"22,18",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,在巨大惯性的作用下,但,"22,10",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,轿车又将路边两家夜宵摊掀倒后又撞上了2名路人,而,"22,23",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,之后,而,"22,3",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,又撞上了一辆黑色的宝马轿车,但,"22,14",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,最后,而,"22,3",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,轿车终于停了下来,而,"22,9",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,此时,而,"22,3",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,有人发现车底下还压着一名之前撞倒在地的女子,更,"22,22",False,false
这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,四散逃跑,而,"22,5",False,false
子女心中难免有所怨恨,两个月前,但,"10,5",False,false
子女心中难免有所怨恨,走投无路的贺先生只好回到老家宁波,而,"10,17",False,false
子女心中难免有所怨恨,尝试联系自己的子女,但,"10,10",False,false
子女心中难免有所怨恨,多年未见,但,"10,5",True,false
子女心中难免有所怨恨,态度极为冷淡,但,"10,7",False,false
子女心中难免有所怨恨,都不愿见面,但,"10,6",False,false
子女心中难免有所怨恨,后来,但,"10,3",False,false
子女心中难免有所怨恨,有朋友把他的近况告诉了张女士,就,"10,15",False,false
子女心中难免有所怨恨,张女士说我原本只是想去看看他现在过得多落魄看看他悔不当初的样子,但,"10,32",False,false
子女心中难免有所怨恨,可没想到,但,"10,5",False,false
子女心中难免有所怨恨,见到他,当,"10,4",False,false
子女心中难免有所怨恨,满面病容老态龙钟,如,"10,9",False,false
子女心中难免有所怨恨,张女士说,但,"10,5",False,false
子女心中难免有所怨恨,她当时心中一阵酸楚,但,"10,10",False,false
子女心中难免有所怨恨,没考虑太多,但,"10,6",False,false
子女心中难免有所怨恨,就把贺先生接回家中,但,"10,10",False,false
子女心中难免有所怨恨,昨天才跟两个孩子商量好,但,"10,12",False,false
子女心中难免有所怨恨,同意他们爸爸搬回来,但,"10,10",False,false
子女心中难免有所怨恨,不管以后怎样,但,"10,7",False,false
子女心中难免有所怨恨,夫妻一场,当,"10,5",False,false
子女心中难免有所怨恨,我还是决定陪着他走下去照顾他,但,"10,15",False,false
她当时心中一阵酸楚,两个月前,而,"9,5",False,false
她当时心中一阵酸楚,走投无路的贺先生只好回到老家宁波,而,"9,17",False,false
她当时心中一阵酸楚,尝试联系自己的子女,但,"9,10",False,false
她当时心中一阵酸楚,多年未见,但,"9,5",False,false
她当时心中一阵酸楚,子女心中难免有所怨恨,但,"9,11",False,false
她当时心中一阵酸楚,态度极为冷淡,但,"9,7",False,false
她当时心中一阵酸楚,都不愿见面,但,"9,6",False,false
她当时心中一阵酸楚,后来,但,"9,3",False,false
她当时心中一阵酸楚,有朋友把他的近况告诉了张女士,就,"9,15",False,false
她当时心中一阵酸楚,张女士说我原本只是想去看看他现在过得多落魄看看他悔不当初的样子,但,"9,32",False,false
她当时心中一阵酸楚,可没想到,但,"9,5",False,false
她当时心中一阵酸楚,见到他满面病容老态龙钟,但,"9,12",True,false
她当时心中一阵酸楚,张女士说,但,"9,5",False,false
她当时心中一阵酸楚,没考虑太多,但,"9,6",False,false
她当时心中一阵酸楚,就把贺先生接回家中,但,"9,10",False,false
她当时心中一阵酸楚,昨天才跟两个孩子商量好,但,"9,12",False,false
她当时心中一阵酸楚,同意他们爸爸搬回来,但,"9,10",False,false
她当时心中一阵酸楚,不管以后怎样,但,"9,7",False,false
她当时心中一阵酸楚,夫妻一场,当,"9,5",False,false
她当时心中一阵酸楚,我还是决定陪着他走下去照顾他,但,"9,15",False,false
旧怨新恨让李某萌生了报复胡某的想法,李某向警方供述说,但,"17,9",False,false
旧怨新恨让李某萌生了报复胡某的想法,他曾与胡某订婚,但,"17,8",False,false
旧怨新恨让李某萌生了报复胡某的想法,后性格原两人和平分手,因,"17,11",False,true
旧怨新恨让李某萌生了报复胡某的想法,分手后他与胡某还以普通朋友的身份常联系,但,"17,20",False,false
旧怨新恨让李某萌生了报复胡某的想法,在分手后,但,"17,5",False,false
旧怨新恨让李某萌生了报复胡某的想法,胡某以做生意为,而,"17,8",False,false
旧怨新恨让李某萌生了报复胡某的想法,向李某先后借钱10余万元,便,"17,13",False,true
旧怨新恨让李某萌生了报复胡某的想法,没借钱时,但,"17,5",False,false
旧怨新恨让李某萌生了报复胡某的想法,我们还经常联系,而,"17,8",False,false
旧怨新恨让李某萌生了报复胡某的想法,等我把钱借给她胡某后,就,"17,11",False,false
旧怨新恨让李某萌生了报复胡某的想法,胡某就意躲着我,而,"17,8",False,false
旧怨新恨让李某萌生了报复胡某的想法,打电话也不接,就,"17,7",False,false
旧怨新恨让李某萌生了报复胡某的想法,李某供述,但,"17,5",False,false
旧怨新恨让李某萌生了报复胡某的想法,借钱一事后经双方家长协商,因,"17,13",False,true
旧怨新恨让李某萌生了报复胡某的想法,胡某归还了一部分,但,"17,9",False,false
旧怨新恨让李某萌生了报复胡某的想法,但剩下的钱却始终不肯还,但,"17,12",False,false
旧怨新恨让李某萌生了报复胡某的想法,想到胡某与自己订婚后分手现在又借钱不还,但,"17,20",True,false
