section,emo_clause_index,cau_candidate_index,emotion_clause,cause_candidate,conn,correctness,is_cause_conn
176,10,5,惊讶他才获释2天就又有毒品,立刻报警,就,False,false
176,10,6,惊讶他才获释2天就又有毒品,当警察到场时,但,False,false
176,10,7,惊讶他才获释2天就又有毒品,陈某正好要出门,而,False,false
176,10,8,惊讶他才获释2天就又有毒品,一看到警察立刻丢弃身上的随身包,但,False,false
176,10,9,惊讶他才获释2天就又有毒品,警察拦人起出111克安非他命22克海洛,因,False,true
176,10,11,惊讶他才获释2天就又有毒品,且都已分装好,而,False,false
176,10,12,惊讶他才获释2天就又有毒品,有贩卖意图,或,False,false
176,10,13,惊讶他才获释2天就又有毒品,昨依法送办,但,False,false
176,10,10,惊讶他才获释2天就又有毒品,惊讶他才获释2天就又有毒品,更,True,false
177,2,1,留给20岁的小娟无尽的悔恨和伤痛,小雪走了,当,True,false
177,2,3,留给20岁的小娟无尽的悔恨和伤痛,小娟是潼南县古溪镇宝山村人,而,False,false
177,2,4,留给20岁的小娟无尽的悔恨和伤痛,小雪去世后,当,False,false
177,2,5,留给20岁的小娟无尽的悔恨和伤痛,她称愿意在自己的能力范围内就小雪的父母进行补偿,但,False,false
177,2,6,留给20岁的小娟无尽的悔恨和伤痛,现在拿不出钱来,但,False,false
177,2,7,留给20岁的小娟无尽的悔恨和伤痛,但可以用时间来弥补,而,False,false
177,2,8,留给20岁的小娟无尽的悔恨和伤痛,如果她小雪的父母不嫌弃,但,False,false
177,2,9,留给20岁的小娟无尽的悔恨和伤痛,我愿意当他们一辈子的女儿,但,False,false
177,2,10,留给20岁的小娟无尽的悔恨和伤痛,而作为一个游走在两个女孩之间26岁的阿翔,因,False,true
177,2,11,留给20岁的小娟无尽的悔恨和伤痛,事后也感到深深的自责和愧疚,但,False,false
177,2,2,留给20岁的小娟无尽的悔恨和伤痛,留给20岁的小娟无尽的悔恨和伤痛,而,False,false
178,6,1,在这深山中徒手凿出一条6000级的台阶太让人震撼了,真正的爱情无关年龄差距,与,False,false
178,6,2,在这深山中徒手凿出一条6000级的台阶太让人震撼了,也无关环境的好坏,但,False,false
178,6,3,在这深山中徒手凿出一条6000级的台阶太让人震撼了,来自吉尔吉斯斯坦的大二留学生星星说,而,False,false
178,6,4,在这深山中徒手凿出一条6000级的台阶太让人震撼了,这是第一次知道爱情天梯的事,但,False,false
178,6,5,在这深山中徒手凿出一条6000级的台阶太让人震撼了,但是刘国江和徐朝清的事值得向全世界分享,但,False,false
178,6,7,在这深山中徒手凿出一条6000级的台阶太让人震撼了,登山过程中一直很兴奋的星星说,而,False,false
178,6,8,在这深山中徒手凿出一条6000级的台阶太让人震撼了,将会将这个事告诉给吉尔吉斯斯坦的朋友,但,False,false
178,6,9,在这深山中徒手凿出一条6000级的台阶太让人震撼了,让他们知道在中国也有不亚于罗密欧和朱丽叶的经典爱情事,就,False,false
178,6,6,在这深山中徒手凿出一条6000级的台阶太让人震撼了,在这深山中徒手凿出一条6000级的台阶太让人震撼了,而,True,false
179,7,1,怨恨转化成杀意,今年25岁的唐某将曾是自己亲姐夫的张某变成丈夫后,而,False,false
179,7,2,怨恨转化成杀意,发现两人并不合适,却,False,false
179,7,3,怨恨转化成杀意,为寻找情感慰藉,因,False,true
179,7,4,怨恨转化成杀意,唐某在QQ上认识了24岁的谯某,而,False,false
179,7,5,怨恨转化成杀意,两人迅速发展成情人,但,False,false
179,7,6,怨恨转化成杀意,当唐某向张某提出离婚后被拒,但,True,false
179,7,8,怨恨转化成杀意,4月,与,False,false
179,7,9,怨恨转化成杀意,唐某和谯某一起捅伤张某并将其活埋,与,False,false
179,7,7,怨恨转化成杀意,怨恨转化成杀意,当,False,false
180,6,1,她就觉得有些难堪毕竟字如其人,韩小姐说,但,False,false
180,6,2,她就觉得有些难堪毕竟字如其人,不怪别人嘲笑她字体,就,False,false
180,6,3,她就觉得有些难堪毕竟字如其人,大学之后不管是学习工作大多都是用电脑和手机打字,但,False,false
180,6,4,她就觉得有些难堪毕竟字如其人,手写字确实越写越丑,但,False,false
180,6,5,她就觉得有些难堪毕竟字如其人,一遇到要手写字的场合,但,True,false
180,6,7,她就觉得有些难堪毕竟字如其人,有时候字体也会成为他人判断自己的标准,但,False,false
180,6,8,她就觉得有些难堪毕竟字如其人,看到字写得好的人很羡慕,但,False,false
180,6,6,她就觉得有些难堪毕竟字如其人,她就觉得有些难堪毕竟字如其人,而,False,false
181,5,1,但令人惊讶的是,2日晚上9点30分左右,而,False,false
181,5,2,但令人惊讶的是,丽水龙泉市凤起路上演疯狂的一幕一名女子驾车撞向路人,而,False,false
181,5,3,但令人惊讶的是,造成6人受伤,更,False,false
181,5,4,但令人惊讶的是,多车受损,更,False,false
181,5,6,但令人惊讶的是,这名女子并不是操作不当误将油门当刹车而是有意为之,而,True,false
181,5,5,但令人惊讶的是,但令人惊讶的是,而,False,false
182,20,1,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,据目击者称,但,False,false
182,20,2,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,事发当晚,而,False,false
182,20,3,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,在一家甜品店附近,就,False,false
182,20,4,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,一辆白色的比亚迪轿车突然发出一阵轰鸣声,而,False,false
182,20,5,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,随后直接冲向人群,但,False,false
182,20,6,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,将1名正在行走的男子撞飞后,更,False,false
182,20,7,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,车子并没有停下来,但,False,false
182,20,8,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,而是继续加速往前冲,因,False,true
182,20,9,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,随后,但,False,false
182,20,10,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,在将1名三轮车车夫和一排电动车撞翻后,就,False,false
182,20,11,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,车子又撞上了1名年轻男子及他的母亲,而,False,false
182,20,12,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,在巨大惯性的作用下,但,False,false
182,20,13,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,轿车又将路边两家夜宵摊掀倒后又撞上了2名路人,而,False,false
182,20,14,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,之后,而,False,false
182,20,15,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,又撞上了一辆黑色的宝马轿车,但,False,false
182,20,16,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,最后,而,False,false
182,20,17,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,轿车终于停了下来,而,False,false
182,20,18,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,此时,而,False,false
182,20,19,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,有人发现车底下还压着一名之前撞倒在地的女子,更,False,false
182,20,21,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,四散逃跑,而,False,false
182,20,20,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,这一连串的疯狂撞击可把周围的路人吓得目瞪口呆,而,True,false
183,5,1,子女心中难免有所怨恨,两个月前,但,False,false
183,5,2,子女心中难免有所怨恨,走投无路的贺先生只好回到老家宁波,而,False,false
183,5,3,子女心中难免有所怨恨,尝试联系自己的子女,但,False,false
183,5,4,子女心中难免有所怨恨,多年未见,但,True,false
183,5,6,子女心中难免有所怨恨,态度极为冷淡,但,False,false
183,5,7,子女心中难免有所怨恨,都不愿见面,但,False,false
183,5,8,子女心中难免有所怨恨,后来,但,False,false
183,5,9,子女心中难免有所怨恨,有朋友把他的近况告诉了张女士,就,False,false
183,5,10,子女心中难免有所怨恨,张女士说我原本只是想去看看他现在过得多落魄看看他悔不当初的样子,但,False,false
183,5,11,子女心中难免有所怨恨,可没想到,但,False,false
183,5,12,子女心中难免有所怨恨,见到他,当,False,false
183,5,13,子女心中难免有所怨恨,满面病容老态龙钟,如,False,false
183,5,14,子女心中难免有所怨恨,张女士说,但,False,false
183,5,15,子女心中难免有所怨恨,她当时心中一阵酸楚,但,False,false
183,5,16,子女心中难免有所怨恨,没考虑太多,但,False,false
183,5,17,子女心中难免有所怨恨,就把贺先生接回家中,但,False,false
183,5,18,子女心中难免有所怨恨,昨天才跟两个孩子商量好,但,False,false
183,5,19,子女心中难免有所怨恨,同意他们爸爸搬回来,但,False,false
183,5,20,子女心中难免有所怨恨,不管以后怎样,但,False,false
183,5,21,子女心中难免有所怨恨,夫妻一场,当,False,false
183,5,22,子女心中难免有所怨恨,我还是决定陪着他走下去照顾他,但,False,false
183,5,5,子女心中难免有所怨恨,子女心中难免有所怨恨,但,False,false
184,14,1,她当时心中一阵酸楚,两个月前,而,False,false
184,14,2,她当时心中一阵酸楚,走投无路的贺先生只好回到老家宁波,而,False,false
184,14,3,她当时心中一阵酸楚,尝试联系自己的子女,但,False,false
184,14,4,她当时心中一阵酸楚,多年未见,但,False,false
184,14,5,她当时心中一阵酸楚,子女心中难免有所怨恨,但,False,false
184,14,6,她当时心中一阵酸楚,态度极为冷淡,但,False,false
184,14,7,她当时心中一阵酸楚,都不愿见面,但,False,false
184,14,8,她当时心中一阵酸楚,后来,但,False,false
184,14,9,她当时心中一阵酸楚,有朋友把他的近况告诉了张女士,就,False,false
184,14,10,她当时心中一阵酸楚,张女士说我原本只是想去看看他现在过得多落魄看看他悔不当初的样子,但,False,false
184,14,11,她当时心中一阵酸楚,可没想到,但,False,false
184,14,12,她当时心中一阵酸楚,见到他满面病容老态龙钟,但,True,false
184,14,13,她当时心中一阵酸楚,张女士说,但,False,false
184,14,15,她当时心中一阵酸楚,没考虑太多,但,False,false
184,14,16,她当时心中一阵酸楚,就把贺先生接回家中,但,False,false
184,14,17,她当时心中一阵酸楚,昨天才跟两个孩子商量好,但,False,false
184,14,18,她当时心中一阵酸楚,同意他们爸爸搬回来,但,False,false
184,14,19,她当时心中一阵酸楚,不管以后怎样,但,False,false
184,14,20,她当时心中一阵酸楚,夫妻一场,当,False,false
184,14,21,她当时心中一阵酸楚,我还是决定陪着他走下去照顾他,但,False,false
184,14,14,她当时心中一阵酸楚,她当时心中一阵酸楚,而,False,false
185,18,1,旧怨新恨让李某萌生了报复胡某的想法,李某向警方供述说,但,False,false
185,18,2,旧怨新恨让李某萌生了报复胡某的想法,他曾与胡某订婚,但,False,false
185,18,3,旧怨新恨让李某萌生了报复胡某的想法,后性格原两人和平分手,因,False,true
185,18,4,旧怨新恨让李某萌生了报复胡某的想法,分手后他与胡某还以普通朋友的身份常联系,但,False,false
185,18,5,旧怨新恨让李某萌生了报复胡某的想法,在分手后,但,False,false
185,18,6,旧怨新恨让李某萌生了报复胡某的想法,胡某以做生意为,而,False,false
185,18,7,旧怨新恨让李某萌生了报复胡某的想法,向李某先后借钱10余万元,便,False,true
185,18,8,旧怨新恨让李某萌生了报复胡某的想法,没借钱时,但,False,false
185,18,9,旧怨新恨让李某萌生了报复胡某的想法,我们还经常联系,而,False,false
185,18,10,旧怨新恨让李某萌生了报复胡某的想法,等我把钱借给她胡某后,就,False,false
185,18,11,旧怨新恨让李某萌生了报复胡某的想法,胡某就意躲着我,而,False,false
185,18,12,旧怨新恨让李某萌生了报复胡某的想法,打电话也不接,就,False,false
185,18,13,旧怨新恨让李某萌生了报复胡某的想法,李某供述,但,False,false
185,18,14,旧怨新恨让李某萌生了报复胡某的想法,借钱一事后经双方家长协商,因,False,true
185,18,15,旧怨新恨让李某萌生了报复胡某的想法,胡某归还了一部分,但,False,false
185,18,16,旧怨新恨让李某萌生了报复胡某的想法,但剩下的钱却始终不肯还,但,False,false
185,18,17,旧怨新恨让李某萌生了报复胡某的想法,想到胡某与自己订婚后分手现在又借钱不还,但,True,false
185,18,18,旧怨新恨让李某萌生了报复胡某的想法,旧怨新恨让李某萌生了报复胡某的想法,而,False,false
